,geometry,value
1036,"LINESTRING (-122.280347 37.8062516, -122.2804072 37.8062333, -122.2804419 37.8062354, -122.2804773 37.8062444, -122.2808319 37.8063882, -122.2810876 37.8064907, -122.2813088 37.8065816, -122.2813978 37.8066233)",1
1037,"LINESTRING (-122.28 37.80680770650589, -122.280347 37.8062516)",1
1038,"LINESTRING (-122.28 37.80690978983638, -122.2807006 37.8071866, -122.2811259 37.8073525)",1
1039,"LINESTRING (-122.28 37.80947062611534, -122.2802065 37.8095841, -122.2802899 37.8096487)",1
1040,"LINESTRING (-122.2811278 37.7979361, -122.280702 37.7986246)",1
1041,"LINESTRING (-122.2811278 37.7979361, -122.28 37.79749063005027)",1
1042,"LINESTRING (-122.2811278 37.7979361, -122.2823106 37.7983951)",1
1043,"LINESTRING (-122.2811278 37.7979361, -122.281488 37.7973542, -122.2815475 37.7972587, -122.281571 37.7972211, -122.2816195 37.797142)",1
1044,"LINESTRING (-122.2823106 37.7983951, -122.2811278 37.7979361)",1
1045,"LINESTRING (-122.2823106 37.7983951, -122.2822547 37.7984847, -122.281878 37.7990884)",1
1046,"LINESTRING (-122.2823106 37.7983951, -122.2826962 37.7985465, -122.2833939 37.7988205, -122.2834901 37.7988583)",1
1047,"LINESTRING (-122.2834901 37.7988583, -122.2838651 37.7982587)",1
1048,"LINESTRING (-122.2834901 37.7988583, -122.2833819 37.7990342, -122.2831179 37.7994634, -122.2830616 37.7995551)",1
1049,"LINESTRING (-122.2834901 37.7988583, -122.2833939 37.7988205, -122.2826962 37.7985465, -122.2823106 37.7983951)",1
1050,"LINESTRING (-122.2855195 37.798716, -122.2850379 37.8000321, -122.2850051 37.8001218)",1
1051,"LINESTRING (-122.2865327 37.7989504, -122.286095 37.8001794, -122.2860646 37.8002648, -122.2860313 37.8003583)",1
1052,"LINESTRING (-122.2875455 37.7991945, -122.2873359 37.799791, -122.2872184 37.8001254, -122.2872044 37.8001653, -122.2870886 37.8004947, -122.2870555 37.800589)",1
1053,"LINESTRING (-122.2885409 37.7997076, -122.2881681 37.8007455, -122.2881349 37.8008379)",1
1054,"LINESTRING (-122.2820526 37.8054514, -122.2819181 37.8054198)",1
1055,"LINESTRING (-122.2820526 37.8054514, -122.2821562 37.8054757, -122.2830027 37.8056801)",1
1056,"LINESTRING (-122.2820526 37.8054514, -122.2820796 37.805377, -122.282561 37.8040506, -122.2826716 37.8037458, -122.2827002 37.8036671)",1
1057,"LINESTRING (-122.2819181 37.8054198, -122.2820526 37.8054514)",1
1058,"LINESTRING (-122.2819181 37.8054198, -122.2817986 37.8053974, -122.2817387 37.8053923, -122.2815745 37.8053785, -122.2815362 37.8053753)",1
1059,"LINESTRING (-122.2819181 37.8054198, -122.2818791 37.8055292, -122.2816893 37.8060623, -122.2816476 37.8061635, -122.2816014 37.8062567, -122.2814346 37.806545, -122.2813978 37.8066233)",1
1060,"LINESTRING (-122.28 37.80599205159129, -122.280023 37.8059934, -122.2801289 37.8059937, -122.2802097 37.805986, -122.2802395 37.8059832, -122.2803426 37.8059648, -122.2804578 37.805929, -122.2805487 37.805886, -122.2806348 37.8058385, -122.2806935 37.8057955)",1
1061,"LINESTRING (-122.28 37.80611412704918, -122.28025 37.806213, -122.280347 37.8062516)",1
1062,"LINESTRING (-122.2845794 37.7981395, -122.2841931 37.7980393, -122.2839064 37.797956, -122.2836079 37.797864, -122.2833304 37.7977762, -122.283069 37.7976878, -122.2828354 37.7976009, -122.2816195 37.797142)",1
1063,"LINESTRING (-122.2845794 37.7981395, -122.2850926 37.7983124, -122.2853272 37.7983852, -122.2855625 37.7984464, -122.2874699 37.798875, -122.2876132 37.7989012, -122.2877555 37.7989161, -122.2879021 37.798924, -122.2880712 37.798917, -122.2899678 37.7987229, -122.290049 37.7987145, -122.290089 37.7987103, -122.2902325 37.7986954)",1
1064,"LINESTRING (-122.2845794 37.7981395, -122.2845318 37.7982647, -122.2845168 37.7983043, -122.2845037 37.7983388, -122.28445 37.798484, -122.2842045 37.7991479, -122.2839701 37.7997819, -122.2839271 37.7998762)",1
1065,"LINESTRING (-122.2845794 37.7981395, -122.2845706 37.7980361, -122.2846346 37.797905)",1
1066,"LINESTRING (-122.2903212 37.8227829, -122.2901153 37.8228232)",1
1067,"LINESTRING (-122.2903212 37.8227829, -122.2902951 37.8229264, -122.2902414 37.8231992)",1
1068,"LINESTRING (-122.2903212 37.8227829, -122.2903428 37.8227109, -122.2903657 37.8226521, -122.2903775 37.8226298, -122.2904607 37.8225006, -122.2905304 37.8224136, -122.2909716 37.8218628, -122.2911205 37.8216743)",1
1069,"LINESTRING (-122.2902414 37.8231992, -122.2901153 37.8228232)",1
1070,"LINESTRING (-122.2902414 37.8231992, -122.2904185 37.8237752, -122.2905815 37.8243051, -122.2906888 37.8245614)",1
1071,"LINESTRING (-122.2902414 37.8231992, -122.2902951 37.8229264, -122.2903212 37.8227829)",1
1072,"LINESTRING (-122.31 37.80484706248086, -122.3098323 37.8047618, -122.309658 37.8046473, -122.3094944 37.8045223, -122.3093308 37.8043803, -122.3091993 37.8042362, -122.3090867 37.8040815, -122.3087729 37.8036025, -122.3084676 37.8031522, -122.3082652 37.8028535, -122.3079354 37.8023793, -122.3078377 37.8022389, -122.3078207 37.8022144, -122.307016 37.8009704, -122.3068853 37.8007925, -122.3065037 37.8002731, -122.3064731 37.8002256, -122.3064259 37.8001523, -122.306383 37.8000675, -122.3063589 37.7999828, -122.3063547 37.7999021, -122.3063613 37.7998198, -122.3063773 37.7997634, -122.3064311 37.7996668, -122.3065306 37.7994678)",1
1073,"LINESTRING (-122.2826289 37.800243, -122.2835615 37.800604)",1
1074,"LINESTRING (-122.2826289 37.800243, -122.2814465 37.7997804)",1
1075,"LINESTRING (-122.2826289 37.800243, -122.2823568 37.8006724, -122.2822382 37.8008596, -122.2821905 37.8009359)",1
1076,"LINESTRING (-122.2826289 37.800243, -122.2830034 37.7996476, -122.2830616 37.7995551)",1
1077,"LINESTRING (-122.2812603 37.802423, -122.2813423 37.8022918)",1
1078,"LINESTRING (-122.2812603 37.802423, -122.2813586 37.8024618, -122.2818972 37.8026741, -122.2819979 37.80271, -122.2821167 37.8027464, -122.2822454 37.8027751, -122.2823648 37.8027968, -122.2825002 37.802813, -122.2826356 37.8028207, -122.2826446 37.8028208, -122.2827209 37.802822, -122.2828261 37.8028237)",1
1079,"LINESTRING (-122.28 37.80510417022471, -122.2800075 37.8050916, -122.2803106 37.8046024, -122.2803538 37.8045374, -122.2804228 37.8043929, -122.2804663 37.8042799, -122.2805016 37.8041557, -122.2805756 37.8037989, -122.2806273 37.8035853, -122.2806559 37.8034726, -122.2807005 37.8033508, -122.2807562 37.8032412, -122.2808228 37.8031224, -122.2809631 37.8028981, -122.2812067 37.8025086, -122.2812603 37.802423)",1
1080,"LINESTRING (-122.28 37.8052021260479, -122.2800543 37.805227, -122.2801822 37.8052757, -122.2802155 37.8052876, -122.2805169 37.8054031)",1
1081,"LINESTRING (-122.28 37.80502053682217, -122.2800334 37.8049037, -122.2800966 37.8046317, -122.2802018 37.8041472, -122.280312 37.8036389, -122.2803374 37.8035221, -122.280396 37.8031584, -122.2804371 37.8027782, -122.2804316 37.8024633, -122.2804155 37.802279, -122.2803886 37.8020522, -122.280335 37.8018381, -122.2802365 37.8015934)",1
1082,"LINESTRING (-122.2828261 37.8028237, -122.2829716 37.8028314)",1
1083,"LINESTRING (-122.2828261 37.8028237, -122.28281 37.8029186, -122.2827839 37.8030298, -122.2827486 37.8031379, -122.2826962 37.8032887, -122.2825874 37.8035836, -122.2825645 37.8036458)",1
1084,"LINESTRING (-122.2829716 37.8028314, -122.2830008 37.8026876)",1
1085,"LINESTRING (-122.2829716 37.8028314, -122.2831064 37.8028386, -122.2831556 37.8028433, -122.2832944 37.802862, -122.2834197 37.8028854, -122.2837138 37.8029519, -122.2843541 37.8030968, -122.2849708 37.8032363)",1
1086,"LINESTRING (-122.2830535 37.8020036, -122.2830099 37.8021392)",1
1087,"LINESTRING (-122.2830535 37.8020036, -122.2831861 37.802063)",1
1088,"LINESTRING (-122.2831861 37.802063, -122.2833914 37.8014847, -122.2834266 37.8013857)",1
1089,"LINESTRING (-122.2831861 37.802063, -122.283331 37.8021133, -122.2836117 37.8022107, -122.2839734 37.8023225, -122.2841285 37.8023571, -122.2843192 37.8023997, -122.2856124 37.8025831, -122.286396 37.8026125, -122.2872242 37.8026435, -122.2875711 37.8026855, -122.2883388 37.8028803, -122.2885341 37.8029298)",1
1090,"LINESTRING (-122.2834266 37.8013857, -122.2832886 37.8013416)",1
1091,"LINESTRING (-122.2834266 37.8013857, -122.2834599 37.8012918, -122.2835276 37.8011013, -122.2836124 37.8008625, -122.2836868 37.8006532)",1
1092,"LINESTRING (-122.2832886 37.8013416, -122.2832027 37.8013099, -122.2829428 37.8012139, -122.2822962 37.8009749, -122.2821905 37.8009359)",1
1093,"LINESTRING (-122.2832886 37.8013416, -122.2832541 37.8014386, -122.2830535 37.8020036)",1
1094,"LINESTRING (-122.2835615 37.800604, -122.2826289 37.800243)",1
1095,"LINESTRING (-122.2835615 37.800604, -122.2836868 37.8006532)",1
1096,"LINESTRING (-122.2835615 37.800604, -122.2834191 37.8009889, -122.2833738 37.8011114, -122.2833197 37.8012576, -122.2832886 37.8013416)",1
1097,"LINESTRING (-122.2830008 37.8026876, -122.2828437 37.8026819)",1
1098,"LINESTRING (-122.2830008 37.8026876, -122.2830188 37.802604, -122.283044 37.8025024, -122.2830821 37.8023777, -122.2831074 37.8023032, -122.2831427 37.8021937, -122.2831861 37.802063)",1
1099,"LINESTRING (-122.2828437 37.8026819, -122.2828261 37.8028237)",1
1100,"LINESTRING (-122.2828437 37.8026819, -122.282743 37.8026791, -122.2826302 37.802676, -122.2825216 37.8026697, -122.2824504 37.802662, -122.2823959 37.8026561, -122.2823116 37.8026405, -122.2822908 37.8026367, -122.2821772 37.8026103, -122.2820746 37.8025789, -122.281973 37.8025429, -122.2814415 37.8023313, -122.2813423 37.8022918)",1
1101,"LINESTRING (-122.2825645 37.8036458, -122.2827002 37.8036671)",1
1102,"LINESTRING (-122.2825645 37.8036458, -122.2825358 37.8037244, -122.282277 37.8044336, -122.2820674 37.8050097, -122.2820266 37.8051218, -122.2819514 37.8053284, -122.2819181 37.8054198)",1
1103,"LINESTRING (-122.2827002 37.8036671, -122.2825645 37.8036458)",1
1104,"LINESTRING (-122.2827002 37.8036671, -122.2827801 37.8036852, -122.283361 37.803817, -122.2837236 37.8039042)",1
1105,"LINESTRING (-122.2827002 37.8036671, -122.2827221 37.8036063, -122.2827567 37.8035103, -122.282891 37.8031374, -122.2829312 37.8030105, -122.2829542 37.8029216, -122.2829716 37.8028314)",1
1106,"LINESTRING (-122.2811259 37.8073525, -122.2807006 37.8071866, -122.28 37.80690978983638)",1
1107,"LINESTRING (-122.2811259 37.8073525, -122.2809939 37.807709, -122.2809092 37.8079473, -122.2808836 37.8080193, -122.2808504 37.8081106)",1
1108,"LINESTRING (-122.280969 37.8081751, -122.2808504 37.8081106)",1
1109,"LINESTRING (-122.280969 37.8081751, -122.2810065 37.8080706, -122.2810697 37.8078944, -122.2814743 37.8067664, -122.281513 37.8066773)",1
1110,"LINESTRING (-122.2808504 37.8081106, -122.2808092 37.8082239)",1
1111,"LINESTRING (-122.2808504 37.8081106, -122.2807578 37.8080615, -122.2803496 37.8078449, -122.2800908 37.8077218, -122.28 37.80768678539873)",1
1112,"LINESTRING (-122.2808092 37.8082239, -122.2809286 37.8082877)",1
1113,"LINESTRING (-122.2808092 37.8082239, -122.2807792 37.8083064, -122.2805783 37.808859)",1
1114,"LINESTRING (-122.2809286 37.8082877, -122.280969 37.8081751)",1
1115,"LINESTRING (-122.2809286 37.8082877, -122.2810174 37.8083368, -122.2813315 37.8085063, -122.2814013 37.8085421, -122.2814889 37.808587, -122.2816847 37.8086548, -122.2818999 37.8087115)",1
1116,"LINESTRING (-122.2805783 37.808859, -122.2800814 37.8086643, -122.28 37.8086326194246)",1
1117,"LINESTRING (-122.2805783 37.808859, -122.2804057 37.809334, -122.2803434 37.8095033, -122.2803175 37.8095737, -122.2802899 37.8096487)",1
1118,"LINESTRING (-122.2813978 37.8066233, -122.281513 37.8066773)",1
1119,"LINESTRING (-122.2813978 37.8066233, -122.2813579 37.8067143, -122.2811259 37.8073525)",1
1120,"LINESTRING (-122.281513 37.8066773, -122.2813978 37.8066233)",1
1121,"LINESTRING (-122.281513 37.8066773, -122.281611 37.8067233, -122.2824697 37.8071194, -122.2825415 37.8071507, -122.2826037 37.8071711, -122.2826768 37.8071904, -122.2829177 37.8072466, -122.2834764 37.807377)",1
1122,"LINESTRING (-122.281513 37.8066773, -122.2815514 37.8065981, -122.281735 37.806292, -122.28178 37.8061939, -122.2818216 37.8060934, -122.2818902 37.8058987, -122.2820208 37.8055389, -122.2820526 37.8054514)",1
1123,"LINESTRING (-122.2804035 37.8097355, -122.2802899 37.8096487)",1
1124,"LINESTRING (-122.2804035 37.8097355, -122.280432 37.8096558, -122.2804713 37.8095462, -122.2806775 37.8089707, -122.2808988 37.808371, -122.2809286 37.8082877)",1
1125,"LINESTRING (-122.2802899 37.8096487, -122.2804035 37.8097355)",1
1126,"LINESTRING (-122.2802899 37.8096487, -122.2802065 37.8095841, -122.28 37.80947062611534)",1
1127,"LINESTRING (-122.2802899 37.8096487, -122.2802099 37.8098679, -122.2800783 37.8102288, -122.28 37.81044580522782)",1
1128,"LINESTRING (-122.28 37.81116564829268, -122.280306 37.8112367, -122.2809192 37.8113791)",1
1129,"LINESTRING (-122.28 37.81084776590966, -122.2803235 37.8099611, -122.2803405 37.8099132, -122.2804035 37.8097355)",1
1130,"LINESTRING (-122.28 37.80195112331294, -122.2800109 37.8020416, -122.2800173 37.8021575, -122.2800161 37.8022721, -122.2800008 37.8024226, -122.28 37.80242715766421)",1
1131,"LINESTRING (-122.2891881 37.8168236, -122.2891624 37.8169341, -122.2891255 37.817139, -122.2890936 37.817483)",1
1132,"LINESTRING (-122.2891881 37.8168236, -122.2893755 37.8168839, -122.2895406 37.8169483, -122.2896187 37.8169801)",1
1133,"LINESTRING (-122.2870958 37.8163311, -122.2871361 37.8162231)",1
1134,"LINESTRING (-122.2870958 37.8163311, -122.2866293 37.8176573, -122.286539 37.8178977)",1
1135,"LINESTRING (-122.2870958 37.8163311, -122.288045 37.8165455, -122.2881121 37.8165603, -122.288779 37.8167121, -122.2889655 37.8167589, -122.2890537 37.8167858, -122.2891881 37.8168236)",1
1136,"LINESTRING (-122.2896187 37.8169801, -122.2896383 37.8168096)",1
1137,"LINESTRING (-122.2896187 37.8169801, -122.2897155 37.8170303, -122.2898211 37.8170852, -122.2900625 37.8172124, -122.2903074 37.8173383, -122.2904621 37.8174179, -122.290784 37.8175832)",1
1138,"LINESTRING (-122.290784 37.8175832, -122.2897152 37.8189597)",1
1139,"LINESTRING (-122.290784 37.8175832, -122.2908525 37.8174952)",1
1140,"LINESTRING (-122.290784 37.8175832, -122.2910595 37.8177869, -122.2911962 37.8178737, -122.291414 37.8179841, -122.2920197 37.8182911)",1
1141,"LINESTRING (-122.290784 37.8175832, -122.292137 37.8182509, -122.2929668 37.8186735, -122.2931598 37.8187702, -122.2940233 37.8192107)",1
1142,"LINESTRING (-122.2828729 37.8153657, -122.2827445 37.8157181, -122.2826039 37.8161042, -122.2823227 37.8169342)",1
1143,"LINESTRING (-122.2828729 37.8153657, -122.283045 37.8154063, -122.2837934 37.8155784, -122.2838361 37.8155882, -122.2839581 37.8156164)",1
1144,"LINESTRING (-122.2839581 37.8156164, -122.2839989 37.8155088)",1
1145,"LINESTRING (-122.2839581 37.8156164, -122.2840872 37.8156452, -122.2850482 37.815859)",1
1146,"LINESTRING (-122.2839581 37.8156164, -122.2839285 37.8156998, -122.2839098 37.8157523, -122.283906 37.8157629, -122.2837577 37.816177, -122.2836158 37.8165664, -122.2835898 37.8166383, -122.2834247 37.8170955, -122.2833942 37.8171798)",1
1147,"LINESTRING (-122.2850482 37.815859, -122.2850868 37.8157524)",1
1148,"LINESTRING (-122.2850482 37.815859, -122.2861157 37.8161094)",1
1149,"LINESTRING (-122.2850482 37.815859, -122.2850092 37.8159666, -122.2847341 37.816726, -122.2846212 37.8170375, -122.2844894 37.8174287)",1
1150,"LINESTRING (-122.2861157 37.8161094, -122.2855693 37.817681)",1
1151,"LINESTRING (-122.2861157 37.8161094, -122.2861559 37.8159972)",1
1152,"LINESTRING (-122.2861157 37.8161094, -122.2870958 37.8163311)",1
1153,"LINESTRING (-122.28 37.81476000024048, -122.2802161 37.814782, -122.280487 37.8148244, -122.2807575 37.8148843)",1
1154,"LINESTRING (-122.2802695 37.7993163, -122.2814465 37.7997804)",1
1155,"LINESTRING (-122.2802695 37.7993163, -122.28 37.79920911954023)",1
1156,"LINESTRING (-122.2802695 37.7993163, -122.280702 37.7986246)",1
1157,"LINESTRING (-122.2802695 37.7993163, -122.28 37.79974897494686)",1
1158,"LINESTRING (-122.2814465 37.7997804, -122.281878 37.7990884)",1
1159,"LINESTRING (-122.2814465 37.7997804, -122.2826289 37.800243)",1
1160,"LINESTRING (-122.2814465 37.7997804, -122.2802695 37.7993163)",1
1161,"LINESTRING (-122.2814465 37.7997804, -122.2810608 37.8003981, -122.2810134 37.800474)",1
1162,"LINESTRING (-122.2807575 37.8148843, -122.2806421 37.8152073)",1
1163,"LINESTRING (-122.2807575 37.8148843, -122.280795 37.8147783)",1
1164,"LINESTRING (-122.2807575 37.8148843, -122.2815768 37.8150718, -122.2817925 37.8151212)",1
1165,"LINESTRING (-122.2817925 37.8151212, -122.2818295 37.815014)",1
1166,"LINESTRING (-122.2817925 37.8151212, -122.2828729 37.8153657)",1
1167,"LINESTRING (-122.2817925 37.8151212, -122.2816651 37.8154681, -122.2816407 37.8155344, -122.2812334 37.8166867)",1
1168,"LINESTRING (-122.2955963 37.8208341, -122.2960764 37.8206604, -122.2963795 37.8205756, -122.2968355 37.8205523, -122.2971838 37.8205195, -122.2976351 37.8204194, -122.2976477 37.8204166)",1
1169,"LINESTRING (-122.2912527617842 37.825, -122.2913104 37.8247681, -122.2913748 37.8245647, -122.291466 37.8243401, -122.2915786 37.8241346, -122.2916901 37.8239554, -122.2918281 37.8237786, -122.2919837 37.8236113, -122.2922064 37.8233922, -122.2925645 37.8230649, -122.292726 37.8228794, -122.2928536 37.8227142, -122.2929613 37.8225169, -122.2930506 37.8223074, -122.2931116 37.822136, -122.2933601 37.8211438, -122.2935338 37.8204092, -122.2936109 37.8201409, -122.2936627 37.8199861, -122.2937289 37.8198366, -122.2938263 37.8196874, -122.2941467 37.8192743)",1
1170,"LINESTRING (-122.291213278703 37.825, -122.291213 37.8249731, -122.2912398 37.8247125, -122.2912988 37.8244498, -122.29139 37.8241871, -122.2915027 37.8239477, -122.2919023 37.823221, -122.2921062 37.8228523, -122.2923288 37.8224879, -122.2925514 37.8221383, -122.2927874 37.8217909, -122.2930342 37.8214519, -122.2933105 37.8211023, -122.2935787 37.8207866, -122.2938657 37.8204603, -122.29415 37.8201573, -122.2944692 37.8198416, -122.2947803 37.8195513, -122.2951129 37.8192547, -122.2954509 37.8189687, -122.2961165 37.8184305)",1
1171,"LINESTRING (-122.3038823 37.808854, -122.3034652 37.8087672, -122.3034237 37.8087569, -122.3033862 37.8087446, -122.3032929 37.8086977)",1
1172,"LINESTRING (-122.3020026 37.8080532, -122.3019759 37.8080961, -122.3019449 37.8081396, -122.3018532 37.8082538, -122.3014029 37.808815)",1
1173,"LINESTRING (-122.3020026 37.8080532, -122.3020316 37.8079977, -122.3020573 37.8079387, -122.3020745 37.8078898, -122.3021362 37.807715)",1
1174,"LINESTRING (-122.3020026 37.8080532, -122.3006133 37.8077381, -122.300488 37.8077097)",1
1175,"LINESTRING (-122.3020026 37.8080532, -122.3026052 37.8083542, -122.3032929 37.8086977)",1
1176,"LINESTRING (-122.3008746 37.8146649, -122.3021491 37.8136512, -122.3025514 37.8133249, -122.3028706 37.8130388, -122.3031844 37.8127337, -122.3034768 37.8124137, -122.3037343 37.8120916, -122.303981 37.8117484, -122.3041849 37.8114008, -122.3043807 37.8110321, -122.3045389 37.8106676, -122.304673 37.8102904, -122.3047518 37.8100238, -122.3047857 37.809909, -122.3048581 37.8095297, -122.3049037 37.8091504, -122.3049225 37.8088368, -122.3049171 37.8084892, -122.3048984 37.8081714, -122.3048715 37.8078895, -122.3048259 37.8075801, -122.3047642 37.8073343, -122.3046945 37.8070758, -122.3045684 37.8067049, -122.3044182 37.806334, -122.3042332 37.8059674, -122.3040374 37.8056199, -122.3038067 37.8052723, -122.3035492 37.8049396, -122.3032756 37.8046239, -122.3029672 37.8043081, -122.3026641 37.8040262, -122.3023181 37.8037528)",1
1177,"LINESTRING (-122.300367 37.8227971, -122.300467 37.8226804)",1
1178,"LINESTRING (-122.300367 37.8227971, -122.3006338 37.822934, -122.300978 37.8231728, -122.3012473 37.8233612)",1
1179,"LINESTRING (-122.300367 37.8227971, -122.3002664 37.8229478, -122.3001058 37.8232014, -122.3000428 37.8233569, -122.3000259 37.8235335)",1
1180,"LINESTRING (-122.2874967 37.8025338, -122.2872617 37.8024901, -122.2867803 37.8024019, -122.2862976 37.8023171, -122.2859515 37.8022472, -122.2856458 37.8021772, -122.285347 37.8021021, -122.2831305 37.801409, -122.2826148 37.8012543, -122.2821448 37.8011006, -122.281719 37.8009676, -122.28 37.8003806011105)",1
1181,"LINESTRING (-122.2874967 37.8025338, -122.2871659 37.8024062, -122.2863194 37.8021864, -122.2857447 37.8020454, -122.2842685 37.8016594, -122.2836396 37.8014593)",1
1182,"LINESTRING (-122.3082367 37.8153128, -122.308055 37.815294, -122.3074261 37.8152239, -122.3071524 37.8151939, -122.3070231 37.8151797, -122.3045246 37.8149323, -122.3036257 37.8148433)",1
1183,"LINESTRING (-122.3082367 37.8153128, -122.3081183 37.8154321, -122.3079499 37.8156016, -122.3077699 37.8157726, -122.3075739 37.8159588, -122.3073757 37.8161431, -122.3072374 37.8162717, -122.3071115 37.8163888, -122.3070081 37.8164885, -122.3060156 37.8174451, -122.3058626 37.8175925, -122.3057286 37.8177205, -122.3054135 37.8180217, -122.3050276 37.8183879)",1
1184,"LINESTRING (-122.3082367 37.8153128, -122.3084082 37.8151565, -122.3090503 37.8145711, -122.3098581 37.8138013, -122.31 37.81366622491761)",1
1185,"LINESTRING (-122.2872603 37.8097456, -122.287593 37.8088262, -122.2876251 37.8087375, -122.2877639 37.8083538)",1
1186,"LINESTRING (-122.2872603 37.8097456, -122.2867403 37.8096275, -122.2862992 37.8095262, -122.2861727 37.8094971)",1
1187,"LINESTRING (-122.2861727 37.8094971, -122.2861371 37.8095947)",1
1188,"LINESTRING (-122.2861727 37.8094971, -122.2860552 37.8094704, -122.2858399 37.8094214, -122.2832923 37.8088412, -122.2831411 37.8088201, -122.2830943 37.8088166, -122.2829702 37.8088074, -122.2828926 37.8088049, -122.2827884 37.8087968, -122.2826047 37.8087666, -122.2821064 37.8086511, -122.2820186 37.8086307, -122.2819276 37.8086102, -122.2817088 37.8085531, -122.2815486 37.8084938, -122.2814061 37.8084249, -122.2810839 37.8082418, -122.2810588 37.8082275, -122.280969 37.8081751)",1
1189,"LINESTRING (-122.2861727 37.8094971, -122.2862011 37.8094187, -122.2862323 37.8093326, -122.286328 37.8090686, -122.2866449 37.808194, -122.2866762 37.8081074)",1
1190,"LINESTRING (-122.2883479 37.8099941, -122.2888428 37.8085973)",1
1191,"LINESTRING (-122.2883479 37.8099941, -122.2883071 37.8100873)",1
1192,"LINESTRING (-122.2883479 37.8099941, -122.2873415 37.8097642, -122.2872603 37.8097456)",1
1193,"LINESTRING (-122.2889204 37.8019072, -122.2890242 37.8016293, -122.2890787 37.8014835, -122.2892161 37.8011893, -122.2892716 37.8011034)",1
1194,"LINESTRING (-122.2889204 37.8019072, -122.2888509 37.8020184, -122.2887903 37.8021152, -122.2887185 37.8023158, -122.2886371 37.8025433)",1
1195,"LINESTRING (-122.28 37.8078034282026, -122.2800135 37.8078088, -122.2802855 37.8079326, -122.2803476 37.8079671, -122.28072 37.8081743, -122.2808092 37.8082239)",1
1196,"LINESTRING (-122.2818999 37.8087115, -122.281982 37.8087309, -122.2825778 37.8088646, -122.2827542 37.8088932, -122.2828575 37.8089029, -122.2829406 37.8089081)",1
1197,"LINESTRING (-122.2818999 37.8087115, -122.2817717 37.8090667, -122.2816727 37.8093412, -122.2814004 37.8100958, -122.2812249 37.8105639, -122.2809192 37.8113791)",1
1198,"LINESTRING (-122.2829406 37.8089081, -122.2830982 37.8089176, -122.2832665 37.8089425, -122.2834177 37.8089768, -122.283984 37.8091051)",1
1199,"LINESTRING (-122.2829406 37.8089081, -122.2828271 37.8092205, -122.2827941 37.8093114, -122.2825513 37.8099792, -122.282425 37.8103267, -122.2819492 37.8116164)",1
1200,"LINESTRING (-122.283984 37.8091051, -122.2849033 37.8093157, -122.2850428 37.8093477, -122.285106 37.8093621, -122.2855705 37.8094677, -122.2859833 37.8095602, -122.286017 37.8095677, -122.2861371 37.8095947)",1
1201,"LINESTRING (-122.283984 37.8091051, -122.2838728 37.8094086, -122.2837432 37.8097626, -122.2837049 37.8098671, -122.2836671 37.8099705, -122.2834474 37.8105703, -122.2832272 37.8111599, -122.2831928 37.811252, -122.283114 37.811463, -122.2830906 37.8115257, -122.2829706 37.811847)",1
1202,"LINESTRING (-122.2861371 37.8095947, -122.2861727 37.8094971)",1
1203,"LINESTRING (-122.2861371 37.8095947, -122.2861077 37.8096767, -122.2860605 37.8098086, -122.2860362 37.8098763, -122.2858507 37.8103947, -122.28566 37.8109274, -122.2856394 37.8109849, -122.2856125 37.81106, -122.2855842 37.8111347, -122.2855565 37.8112079, -122.2855174 37.8113113, -122.2852293 37.8121102, -122.2852137 37.8121534, -122.2851738 37.8122639, -122.2851354 37.8123647)",1
1204,"LINESTRING (-122.2861371 37.8095947, -122.286261 37.8096229, -122.2872248 37.8098426)",1
1205,"LINESTRING (-122.2872248 37.8098426, -122.2869419 37.8106061, -122.2866843 37.8113015)",1
1206,"LINESTRING (-122.2872248 37.8098426, -122.2873066 37.809861, -122.2877927 37.8099706, -122.2883071 37.8100873)",1
1207,"LINESTRING (-122.2883071 37.8100873, -122.2883479 37.8099941)",1
1208,"LINESTRING (-122.2883071 37.8100873, -122.2877806 37.8115533)",1
1209,"LINESTRING (-122.2883071 37.8100873, -122.2890845 37.8102652, -122.2892753 37.8103088)",1
1210,"LINESTRING (-122.2892753 37.8103088, -122.2893113 37.8102094)",1
1211,"LINESTRING (-122.2892753 37.8103088, -122.2895838 37.8103844, -122.289714 37.8104171, -122.2898971 37.8104631, -122.290245 37.810518)",1
1212,"LINESTRING (-122.2892753 37.8103088, -122.2890457 37.810929, -122.2887336 37.8117721, -122.2884495 37.812558, -122.2882949 37.8129857, -122.2882007 37.8132464)",1
1213,"LINESTRING (-122.2917387 37.8108578, -122.2916509 37.8108382, -122.2913451 37.8107651)",1
1214,"LINESTRING (-122.2917387 37.8108578, -122.2918365 37.8108798, -122.2919532 37.8109066, -122.2920775 37.8109348, -122.2921658 37.8109548, -122.2923842 37.8110043, -122.2926859 37.8110727, -122.2928938 37.8111198)",1
1215,"LINESTRING (-122.2917387 37.8108578, -122.2917845 37.810733, -122.2918494 37.8105538, -122.2919017 37.8102974, -122.2919907 37.8099898, -122.2920073 37.8099064)",1
1216,"LINESTRING (-122.2965376 37.8126586, -122.2964787 37.8127306, -122.29601 37.8133038)",1
1217,"LINESTRING (-122.2965376 37.8126586, -122.2965975 37.8125822, -122.2970572 37.8119957)",1
1218,"LINESTRING (-122.2965376 37.8126586, -122.296609 37.8126942, -122.2973881 37.8130831, -122.2978092 37.8132933)",1
